booking_id,lead_time,market_segment_type,no_of_special_requests,avg_price_per_room,no_of_adults,no_of_weekend_nights,arrival_date,required_car_parking_space,no_of_week_nights,booking_status,rebooked
INNHG_119428,9.0,Online,1,84.0,1,0,29-03-2022,0,2,Not Canceled,
INNHG_119429,86.0,Online,1,82.45,2,0,29-03-2022,0,4,Not Canceled,
INNHG_119430,119.0,Offline,0,136.0,3,0,29-03-2022,0,2,Not Canceled,
INNHG_119431,119.0,Offline,0,,1,0,29-03-2022,0,2,Not Canceled,
INNHG_119432,119.0,Offline,0,101.0,2,0,29-03-2022,0,2,Not Canceled,
INNHG_119433,55.0,Online,2,123.3,3,0,29-03-2022,0,3,Not Canceled,
INNHG_119434,82.0,Online,0,82.45,2,0,29-03-2022,0,4,Not Canceled,
INNHG_119435,16.0,Online,1,141.0,2,0,29-03-2022,0,4,Not Canceled,
INNHG_119436,82.0,Online,1,72.25,2,1,29-03-2022,0,5,Not Canceled,
INNHG_119437,,Online,0,81.25,1,0,29-03-2022,1,4,Not Canceled,
INNHG_119438,50.0,Online,2,80.1,2,0,29-03-2022,0,1,Not Canceled,
INNHG_119439,14.0,Online,1,89.32,2,0,29-03-2022,0,2,Not Canceled,
INNHG_119440,9.0,Online,1,89.0,2,0,29-03-2022,0,2,Not Canceled,
INNHG_119441,59.0,Online,2,101.27,2,2,29-03-2022,0,5,Not Canceled,
INNHG_119442,28.0,Online,2,161.43,3,0,29-03-2022,0,3,Not Canceled,
INNHG_119443,,Online,1,123.3,3,0,29-03-2022,0,1,Canceled,No
INNHG_119444,24.0,Online,0,134.33,2,0,29-03-2022,0,3,Canceled,Yes
INNHG_119445,56.0,Online,1,123.3,3,0,29-03-2022,0,3,Canceled,No
INNHG_119446,57.0,Online,0,116.45,3,0,29-03-2022,0,4,Canceled,Yes
INNHG_119447,74.0,Online,0,72.25,1,0,29-03-2022,0,5,Canceled,No
INNHG_119448,51.0,Online,0,90.9,2,0,29-03-2022,0,1,Canceled,No
INNHG_119449,1.0,Online,0,89.0,2,0,29-03-2022,0,1,Canceled,No
INNHG_119450,10.0,Online,0,137.0,3,0,29-03-2022,0,1,Canceled,No
INNHG_119451,49.0,Online,0,86.28,2,0,29-03-2022,0,4,Canceled,No
INNHG_119452,68.0,Online,0,76.22,1,4,29-03-2022,0,11,Canceled,No
INNHG_119453,25.0,Online,0,216.0,2,0,29-03-2022,0,4,Canceled,No
INNHG_119454,30.0,Offline,0,85.5,2,0,30-03-2022,0,2,Not Canceled,
INNHG_119455,191.0,Offline,0,,2,1,30-03-2022,0,4,Not Canceled,
INNHG_119456,,Offline,1,114.4,3,0,30-03-2022,0,3,Not Canceled,
INNHG_119457,89.0,Online,0,76.5,2,0,30-03-2022,0,3,Not Canceled,
INNHG_119458,17.0,Online,1,159.0,2,0,30-03-2022,0,3,Not Canceled,
INNHG_119459,0.0,Online,1,0.0,1,0,30-03-2022,0,1,Not Canceled,
INNHG_119460,57.0,Online,1,63.55,2,1,30-03-2022,0,4,Not Canceled,
INNHG_119461,63.0,Online,0,54.46,2,0,30-03-2022,0,4,Not Canceled,
INNHG_119462,26.0,Online,0,99.2,1,0,30-03-2022,0,2,Not Canceled,
INNHG_119463,,Online,1,101.72,2,2,30-03-2022,0,4,Not Canceled,
INNHG_119464,51.0,Online,0,123.3,3,0,30-03-2022,0,3,Not Canceled,
INNHG_119465,87.0,Online,1,82.45,2,1,30-03-2022,0,4,Not Canceled,
INNHG_119466,1.0,Online,0,89.0,1,0,30-03-2022,0,1,Not Canceled,
INNHG_119467,0.0,Online,0,,2,0,30-03-2022,0,1,Not Canceled,
INNHG_119468,,Online,1,,2,0,30-03-2022,1,1,Not Canceled,
INNHG_119469,2.0,Online,0,89.0,2,0,30-03-2022,0,1,Not Canceled,
INNHG_119470,1.0,Online,1,89.0,1,0,30-03-2022,0,1,Not Canceled,
INNHG_119471,57.0,Online,1,85.85,2,0,30-03-2022,0,4,Not Canceled,
INNHG_119472,8.0,Online,2,128.0,2,0,30-03-2022,0,1,Not Canceled,
INNHG_119473,92.0,Online,1,78.54,3,0,30-03-2022,0,4,Not Canceled,
INNHG_119474,8.0,Online,1,65.0,1,2,30-03-2022,0,5,Not Canceled,
INNHG_119475,2.0,Online,1,65.0,1,0,30-03-2022,0,3,Not Canceled,
INNHG_119476,7.0,Online,0,,2,0,30-03-2022,0,1,Not Canceled,
INNHG_119477,50.0,Online,2,123.3,3,0,30-03-2022,0,2,Not Canceled,
INNHG_119478,84.0,Offline,0,75.34,2,1,30-03-2022,0,4,Not Canceled,
INNHG_119479,2.0,Online,2,101.0,2,0,30-03-2022,0,1,Not Canceled,
INNHG_119480,,Online,1,174.6,3,0,30-03-2022,0,3,Not Canceled,
INNHG_119481,3.0,Online,2,253.67,2,0,30-03-2022,0,3,Not Canceled,
INNHG_119482,9.0,Online,0,82.92,1,0,30-03-2022,0,1,Not Canceled,
INNHG_119483,92.0,Online,1,78.54,3,0,30-03-2022,0,4,Not Canceled,
INNHG_119484,,Online,0,88.0,1,0,30-03-2022,0,1,Not Canceled,
INNHG_119485,17.0,Online,1,149.0,2,0,30-03-2022,0,3,Not Canceled,
INNHG_119486,,Online,0,73.92,1,0,30-03-2022,0,1,Not Canceled,
INNHG_119487,47.0,Online,3,73.08,2,0,30-03-2022,0,3,Not Canceled,
INNHG_119488,57.0,Online,1,85.85,2,0,30-03-2022,0,4,Not Canceled,
INNHG_119489,88.0,Online,1,82.45,2,2,30-03-2022,0,5,Not Canceled,
INNHG_119490,,Online,1,85.85,2,0,30-03-2022,0,4,Not Canceled,
INNHG_119491,1.0,Online,0,67.0,1,0,30-03-2022,0,3,Not Canceled,
INNHG_119492,2.0,Online,0,89.0,1,0,30-03-2022,0,1,Not Canceled,
INNHG_119493,2.0,Online,0,89.0,1,0,30-03-2022,0,1,Not Canceled,
INNHG_119494,47.0,Online,1,73.08,2,0,30-03-2022,0,3,Not Canceled,
INNHG_119495,12.0,Online,0,128.06,1,6,30-03-2022,0,15,Canceled,No
INNHG_119496,80.0,Online,0,,2,2,30-03-2022,0,8,Canceled,Yes
INNHG_119497,69.0,Online,0,82.45,2,0,30-03-2022,0,4,Canceled,Yes
INNHG_119498,123.0,Online,0,110.33,2,0,30-03-2022,0,3,Canceled,No
INNHG_119499,,Online,0,140.0,2,1,30-03-2022,0,4,Canceled,No
INNHG_119500,12.0,Online,0,140.0,2,1,30-03-2022,0,4,Canceled,No
INNHG_119501,,Online,0,89.92,0,0,30-03-2022,0,3,Canceled,No
INNHG_119502,123.0,Online,0,,2,0,30-03-2022,0,3,Canceled,No
INNHG_119503,49.0,Online,1,130.9,2,0,30-03-2022,0,4,Canceled,No
INNHG_119504,108.0,Online,2,87.3,2,0,30-03-2022,0,3,Canceled,No
INNHG_119505,57.0,Online,0,76.76,2,0,30-03-2022,0,4,Canceled,Yes
INNHG_119506,58.0,Online,2,,2,0,30-03-2022,0,4,Canceled,No
INNHG_119507,,Online,0,161.0,3,1,30-03-2022,0,4,Canceled,No
INNHG_119508,14.0,Online,0,132.0,2,2,30-03-2022,0,8,Canceled,No
INNHG_119509,57.0,Online,0,76.76,2,0,30-03-2022,0,4,Canceled,No
INNHG_119510,3.0,Online,0,93.29,2,2,30-03-2022,0,5,Canceled,No
INNHG_119511,79.0,Online,0,82.45,2,2,30-03-2022,0,4,Canceled,Yes
INNHG_119512,,Online,0,82.45,2,0,30-03-2022,0,4,Canceled,No
INNHG_119513,74.0,Online,0,,2,1,30-03-2022,0,4,Canceled,No
INNHG_119514,165.0,Online,0,94.18,2,1,30-03-2022,0,4,Canceled,No
INNHG_119515,86.0,Online,1,82.45,2,1,31-03-2022,0,3,Not Canceled,
INNHG_119516,3.0,Online,0,67.0,1,0,31-03-2022,1,2,Not Canceled,
INNHG_119517,3.0,Online,1,106.0,1,0,31-03-2022,0,1,Not Canceled,
INNHG_119518,2.0,Online,0,67.0,1,0,31-03-2022,1,2,Not Canceled,
INNHG_119519,44.0,Online,1,104.4,1,0,31-03-2022,0,1,Not Canceled,
INNHG_119520,59.0,Offline,0,74.83,2,0,31-03-2022,0,3,Not Canceled,
INNHG_119521,59.0,Offline,0,80.75,2,1,31-03-2022,0,3,Not Canceled,
INNHG_119522,58.0,Online,1,90.9,2,0,31-03-2022,0,3,Not Canceled,
INNHG_119523,69.0,Online,1,76.5,1,0,31-03-2022,0,2,Not Canceled,
INNHG_119524,,Online,1,82.45,2,1,31-03-2022,0,3,Not Canceled,
INNHG_119525,,Online,1,,2,1,31-03-2022,0,3,Not Canceled,
INNHG_119526,55.0,Online,0,65.0,1,0,31-03-2022,0,2,Not Canceled,
INNHG_119527,,Online,0,68.42,2,0,31-03-2022,0,3,Not Canceled,
INNHG_119528,,Online,0,161.1,2,0,31-03-2022,0,2,Not Canceled,
INNHG_119529,9.0,Online,0,67.0,1,0,31-03-2022,1,2,Not Canceled,
INNHG_119530,,Online,1,78.0,0,0,31-03-2022,0,3,Not Canceled,
INNHG_119531,52.0,Online,1,,2,1,31-03-2022,0,3,Not Canceled,
INNHG_119532,2.0,Online,0,147.0,1,0,31-03-2022,0,2,Not Canceled,
INNHG_119533,58.0,Online,1,,2,0,31-03-2022,0,3,Not Canceled,
INNHG_119534,86.0,Online,1,82.45,2,1,31-03-2022,0,3,Not Canceled,
INNHG_119535,90.0,Online,0,96.3,2,0,31-03-2022,0,3,Not Canceled,
INNHG_119536,17.0,Offline,0,72.4,2,0,31-03-2022,0,1,Not Canceled,
INNHG_119537,14.0,Online,0,,3,2,31-03-2022,0,3,Not Canceled,
INNHG_119538,1.0,Online,3,95.0,1,0,31-03-2022,0,1,Not Canceled,
INNHG_119539,,Online,0,104.4,2,0,31-03-2022,0,3,Not Canceled,
INNHG_119540,46.0,Online,2,123.3,3,0,31-03-2022,0,2,Not Canceled,
INNHG_119541,0.0,Online,1,,2,0,31-03-2022,0,3,Not Canceled,
INNHG_119542,54.0,Online,2,104.4,2,0,31-03-2022,0,3,Not Canceled,
INNHG_119543,72.0,Online,0,67.22,2,0,31-03-2022,0,3,Not Canceled,
INNHG_119544,41.0,Online,1,117.9,2,1,31-03-2022,0,3,Not Canceled,
INNHG_119545,9.0,Online,0,67.0,1,0,31-03-2022,1,2,Not Canceled,
INNHG_119546,55.0,Online,0,67.0,1,0,31-03-2022,1,2,Not Canceled,
INNHG_119547,78.0,Online,1,,2,2,31-03-2022,0,4,Not Canceled,
INNHG_119548,,Online,1,80.1,2,0,31-03-2022,0,3,Not Canceled,
INNHG_119549,59.0,Online,1,90.9,2,0,31-03-2022,0,3,Not Canceled,
INNHG_119550,55.0,Offline,1,,3,0,31-03-2022,0,1,Not Canceled,
INNHG_119551,,Online,2,123.3,3,0,31-03-2022,0,3,Not Canceled,
INNHG_119552,39.0,Online,0,150.3,3,0,31-03-2022,0,3,Not Canceled,
INNHG_119553,,Offline,0,72.4,2,0,31-03-2022,0,1,Not Canceled,
INNHG_119554,0.0,Online,0,138.0,2,0,31-03-2022,0,1,Not Canceled,
INNHG_119555,41.0,Online,1,,2,0,31-03-2022,0,3,Not Canceled,
INNHG_119556,47.0,Online,2,106.53,2,2,31-03-2022,0,4,Not Canceled,
INNHG_119557,60.0,Online,1,90.9,2,0,31-03-2022,0,2,Not Canceled,
INNHG_119558,69.0,Online,1,95.2,1,2,31-03-2022,0,4,Not Canceled,
INNHG_119559,113.0,Online,1,78.15,2,0,31-03-2022,0,3,Not Canceled,
INNHG_119560,14.0,Online,0,140.0,2,2,31-03-2022,0,3,Not Canceled,
INNHG_119561,,Online,1,99.88,2,1,31-03-2022,0,3,Not Canceled,
INNHG_119562,88.0,Online,1,,2,2,31-03-2022,0,6,Not Canceled,
INNHG_119563,71.0,Online,1,,2,1,31-03-2022,0,3,Not Canceled,
INNHG_119564,58.0,Online,1,123.3,3,0,31-03-2022,0,3,Not Canceled,
INNHG_119565,78.0,Online,0,,2,2,31-03-2022,0,3,Not Canceled,
INNHG_119566,2.0,Online,0,126.0,1,0,31-03-2022,0,2,Not Canceled,
INNHG_119567,54.0,Online,1,104.4,2,0,31-03-2022,0,3,Not Canceled,
INNHG_119568,,Online,1,,2,2,31-03-2022,0,3,Not Canceled,
INNHG_119569,,Online,2,83.0,2,0,31-03-2022,0,2,Not Canceled,
INNHG_119570,72.0,Online,1,67.22,2,0,31-03-2022,0,3,Not Canceled,
INNHG_119571,58.0,Online,1,90.9,2,0,31-03-2022,0,3,Canceled,Yes
INNHG_119572,,Online,0,135.0,1,2,31-03-2022,0,4,Canceled,No
INNHG_119573,30.0,Online,0,150.3,3,0,31-03-2022,0,3,Canceled,No
INNHG_119574,42.0,Online,0,116.26,2,1,31-03-2022,0,3,Canceled,No
INNHG_119575,173.0,Online,2,100.8,2,0,31-03-2022,0,3,Canceled,No
INNHG_119576,,Online,0,95.0,1,0,31-03-2022,0,1,Canceled,No
INNHG_119577,,Online,1,107.1,2,0,31-03-2022,0,3,Canceled,No
INNHG_119578,37.0,Online,0,107.1,1,2,31-03-2022,0,4,Canceled,No
INNHG_119579,20.0,Online,0,79.0,1,0,31-03-2022,0,2,Canceled,No
INNHG_119580,77.0,Online,0,76.5,2,0,31-03-2022,0,3,Canceled,Yes
INNHG_119581,76.0,Online,0,80.1,2,0,31-03-2022,0,3,Canceled,No
INNHG_119582,,Online,0,150.3,3,1,31-03-2022,0,3,Canceled,Yes
INNHG_119583,65.0,Online,0,76.93,2,1,31-03-2022,0,3,Canceled,No
INNHG_119584,,Online,0,95.0,1,0,31-03-2022,0,1,Canceled,No
INNHG_119585,173.0,Online,2,,2,0,31-03-2022,0,3,Canceled,No
INNHG_119586,22.0,Online,0,,2,2,31-03-2022,0,3,Canceled,No
INNHG_119587,37.0,Online,0,,1,2,31-03-2022,0,4,Canceled,No
INNHG_119588,173.0,Online,2,100.8,2,0,31-03-2022,0,3,Canceled,No
INNHG_119589,,Online,1,76.5,2,2,31-03-2022,0,3,Canceled,No
INNHG_119590,76.0,Online,1,87.3,2,0,01-04-2022,0,2,Not Canceled,
INNHG_119591,1.0,Online,1,67.0,1,0,01-04-2022,1,1,Not Canceled,
INNHG_119592,2.0,Online,2,143.22,3,2,01-04-2022,0,2,Not Canceled,
INNHG_119593,109.0,Online,1,73.74,0,2,01-04-2022,0,4,Not Canceled,
INNHG_119594,57.0,Online,2,,3,0,01-04-2022,0,0,Not Canceled,
INNHG_119595,2.0,Online,1,90.47,3,0,01-04-2022,0,2,Not Canceled,
INNHG_119596,42.0,Online,1,112.5,1,1,01-04-2022,0,2,Not Canceled,
INNHG_119597,67.0,Online,0,109.1,2,0,01-04-2022,1,1,Not Canceled,
INNHG_119598,68.0,Online,1,130.9,2,2,01-04-2022,0,3,Not Canceled,
INNHG_119599,84.0,Online,1,87.3,2,1,01-04-2022,0,2,Not Canceled,
INNHG_119600,93.0,Online,1,82.45,2,2,01-04-2022,0,2,Not Canceled,
INNHG_119601,5.0,Online,2,141.0,2,2,01-04-2022,0,3,Not Canceled,
INNHG_119602,64.0,Online,0,,1,0,01-04-2022,0,1,Not Canceled,
INNHG_119603,0.0,Online,0,,1,0,01-04-2022,1,1,Not Canceled,
INNHG_119604,82.0,Online,0,,1,1,01-04-2022,0,2,Not Canceled,
INNHG_119605,74.0,Online,0,,2,2,01-04-2022,0,2,Not Canceled,
INNHG_119606,0.0,Online,0,,2,0,01-04-2022,0,2,Not Canceled,
INNHG_119607,68.0,Online,1,130.9,2,2,01-04-2022,0,3,Not Canceled,
INNHG_119608,85.0,Online,0,81.9,1,0,01-04-2022,0,2,Not Canceled,
INNHG_119609,,Online,0,65.0,1,0,01-04-2022,0,1,Not Canceled,
INNHG_119610,91.0,Online,1,52.02,2,2,01-04-2022,0,2,Not Canceled,
INNHG_119611,,Online,0,,2,1,01-04-2022,0,2,Not Canceled,
INNHG_119612,2.0,Online,1,81.62,1,0,01-04-2022,0,1,Not Canceled,
INNHG_119613,65.0,Online,1,67.81,2,1,01-04-2022,0,2,Not Canceled,
INNHG_119614,48.0,Online,1,63.22,2,2,01-04-2022,0,3,Not Canceled,
INNHG_119615,6.0,Offline,0,95.0,2,2,01-04-2022,0,2,Not Canceled,
INNHG_119616,65.0,Online,1,88.91,2,2,01-04-2022,0,3,Not Canceled,
INNHG_119617,67.0,Online,0,81.9,2,1,01-04-2022,0,2,Not Canceled,
INNHG_119618,62.0,Online,0,106.2,2,1,01-04-2022,0,2,Not Canceled,
INNHG_119619,,Online,0,81.9,1,0,01-04-2022,0,2,Not Canceled,
INNHG_119620,,Online,2,156.0,3,0,01-04-2022,1,2,Not Canceled,
INNHG_119621,82.0,Online,1,81.9,1,1,01-04-2022,0,2,Not Canceled,
INNHG_119622,89.0,Online,1,87.3,2,0,01-04-2022,0,2,Not Canceled,
INNHG_119623,81.0,Online,0,0.0,2,0,01-04-2022,0,2,Not Canceled,
INNHG_119624,,Offline,0,71.0,2,1,01-04-2022,0,2,Not Canceled,
INNHG_119625,49.0,Online,1,121.13,3,2,01-04-2022,0,2,Not Canceled,
INNHG_119626,62.0,Online,0,106.2,2,1,01-04-2022,0,2,Not Canceled,
INNHG_119627,12.0,Online,1,163.67,3,1,01-04-2022,0,2,Not Canceled,
INNHG_119628,66.0,Online,1,92.7,2,1,01-04-2022,0,2,Not Canceled,
INNHG_119629,51.0,Online,0,106.2,2,1,01-04-2022,0,2,Not Canceled,
INNHG_119630,64.0,Online,2,119.51,3,2,01-04-2022,0,3,Not Canceled,
INNHG_119631,90.0,Online,1,63.86,2,0,01-04-2022,0,2,Not Canceled,
INNHG_119632,,Online,0,,1,0,01-04-2022,0,1,Not Canceled,
INNHG_119633,8.0,Online,1,84.0,2,0,01-04-2022,0,2,Not Canceled,
INNHG_119634,,Online,2,116.45,3,2,01-04-2022,0,2,Not Canceled,
INNHG_119635,47.0,Online,0,103.28,2,2,01-04-2022,0,2,Not Canceled,
INNHG_119636,91.0,Online,0,52.02,2,2,01-04-2022,0,2,Not Canceled,
INNHG_119637,47.0,Online,0,,2,1,01-04-2022,0,2,Not Canceled,
INNHG_119638,41.0,Online,0,107.1,2,0,01-04-2022,0,2,Not Canceled,
INNHG_119639,0.0,Online,0,67.0,1,0,01-04-2022,1,1,Not Canceled,
INNHG_119640,67.0,Offline,0,75.65,2,1,01-04-2022,0,2,Not Canceled,
INNHG_119641,,Online,1,128.6,2,1,01-04-2022,0,2,Not Canceled,
INNHG_119642,111.0,Online,1,73.74,2,2,01-04-2022,0,4,Not Canceled,
INNHG_119643,60.0,Online,1,106.2,2,1,01-04-2022,0,2,Not Canceled,
INNHG_119644,50.0,Online,0,90.9,2,0,01-04-2022,0,1,Not Canceled,
INNHG_119645,75.0,Online,1,,2,2,01-04-2022,0,3,Not Canceled,
INNHG_119646,83.0,Online,0,159.3,2,0,01-04-2022,0,2,Canceled,No
INNHG_119647,4.0,Online,0,111.0,2,0,01-04-2022,0,2,Canceled,No
INNHG_119648,68.0,Online,1,75.65,2,2,01-04-2022,0,2,Canceled,No
INNHG_119649,71.0,Online,0,87.3,2,0,01-04-2022,0,2,Canceled,No
INNHG_119650,64.0,Online,1,,1,4,01-04-2022,0,10,Canceled,No
INNHG_119651,48.0,Online,0,131.4,2,2,01-04-2022,0,3,Canceled,No
INNHG_119652,65.0,Online,0,90.9,2,0,01-04-2022,0,2,Canceled,No
INNHG_119653,40.0,Online,0,107.1,2,1,01-04-2022,0,2,Canceled,No
INNHG_119654,60.0,Online,1,92.7,2,1,01-04-2022,0,2,Canceled,Yes
INNHG_119655,50.0,Online,0,101.31,2,2,01-04-2022,0,3,Canceled,Yes
INNHG_119656,60.0,Online,1,92.7,2,1,01-04-2022,0,2,Canceled,No
INNHG_119657,75.0,Online,0,82.45,2,2,01-04-2022,0,3,Canceled,No
INNHG_119658,32.0,Online,0,131.4,2,1,01-04-2022,0,2,Canceled,No
INNHG_119659,57.0,Online,1,108.9,2,1,01-04-2022,0,2,Canceled,No
INNHG_119660,57.0,Online,0,81.9,2,1,01-04-2022,0,2,Canceled,No
INNHG_119661,77.0,Online,0,85.5,2,1,01-04-2022,0,2,Canceled,Yes
INNHG_119662,84.0,Online,0,87.3,1,1,01-04-2022,0,2,Canceled,No
INNHG_119663,,Online,0,150.3,3,1,01-04-2022,0,2,Canceled,No
INNHG_119664,,Online,0,147.0,3,0,01-04-2022,0,2,Canceled,No
INNHG_119665,46.0,Online,0,104.4,2,0,01-04-2022,0,2,Canceled,No
INNHG_119666,36.0,Online,0,,2,0,01-04-2022,0,2,Canceled,No
INNHG_119667,82.0,Online,0,96.3,2,0,01-04-2022,0,2,Canceled,No
INNHG_119668,72.0,Online,1,96.3,2,1,02-04-2022,0,1,Not Canceled,
INNHG_119669,91.0,Online,0,59.37,2,2,02-04-2022,0,2,Not Canceled,
INNHG_119670,108.0,Online,0,,2,2,02-04-2022,0,5,Not Canceled,
INNHG_119671,68.0,Online,1,,2,2,02-04-2022,0,3,Not Canceled,
INNHG_119672,99.0,Online,0,62.37,2,2,02-04-2022,0,4,Not Canceled,
INNHG_119673,122.0,Offline,0,110.24,2,2,02-04-2022,0,1,Not Canceled,
INNHG_119674,0.0,Online,0,6.0,1,0,02-04-2022,0,1,Not Canceled,
INNHG_119675,109.0,Online,0,74.89,2,2,02-04-2022,0,5,Not Canceled,
INNHG_119676,60.0,Online,1,107.78,2,2,02-04-2022,0,3,Not Canceled,
INNHG_119677,88.0,Online,0,72.25,2,2,02-04-2022,0,2,Not Canceled,
INNHG_119678,76.0,Online,1,87.3,2,2,02-04-2022,0,1,Not Canceled,
INNHG_119679,,Offline,0,75.0,2,2,02-04-2022,0,1,Not Canceled,
INNHG_119680,23.0,Offline,2,95.0,2,2,02-04-2022,0,2,Not Canceled,
INNHG_119681,,Online,2,61.56,2,2,02-04-2022,0,3,Not Canceled,
INNHG_119682,102.0,Online,1,63.86,2,2,02-04-2022,0,1,Not Canceled,
INNHG_119683,77.0,Online,0,72.25,1,2,02-04-2022,0,2,Not Canceled,
INNHG_119684,33.0,Online,0,131.4,2,1,02-04-2022,0,1,Not Canceled,
INNHG_119685,60.0,Offline,0,75.0,2,2,02-04-2022,0,3,Not Canceled,
INNHG_119686,70.0,Online,2,61.56,2,2,02-04-2022,0,3,Not Canceled,
INNHG_119687,,Online,1,,2,0,02-04-2022,0,1,Not Canceled,
INNHG_119688,72.0,Online,1,96.3,2,1,02-04-2022,0,1,Not Canceled,
INNHG_119689,73.0,Offline,0,,2,2,02-04-2022,0,2,Not Canceled,
INNHG_119690,4.0,Online,1,99.0,2,0,02-04-2022,0,1,Not Canceled,
INNHG_119691,121.0,Offline,0,71.0,2,1,02-04-2022,0,1,Not Canceled,
INNHG_119692,6.0,Online,1,149.33,3,2,02-04-2022,1,1,Not Canceled,
INNHG_119693,4.0,Online,1,99.0,2,0,02-04-2022,0,1,Not Canceled,
INNHG_119694,79.0,Online,1,92.65,2,2,02-04-2022,0,3,Not Canceled,
INNHG_119695,,Online,0,117.9,2,0,02-04-2022,0,1,Not Canceled,
INNHG_119696,36.0,Online,2,,2,1,02-04-2022,0,1,Not Canceled,
INNHG_119697,3.0,Online,1,112.5,2,2,02-04-2022,1,2,Not Canceled,
INNHG_119698,4.0,Online,1,99.0,2,0,02-04-2022,0,1,Not Canceled,
INNHG_119699,34.0,Online,1,131.4,2,1,02-04-2022,0,1,Not Canceled,
INNHG_119700,79.0,Online,1,,2,2,02-04-2022,0,3,Not Canceled,
INNHG_119701,,Online,0,77.6,2,2,02-04-2022,0,2,Not Canceled,
INNHG_119702,68.0,Online,1,89.93,2,2,02-04-2022,0,3,Not Canceled,
INNHG_119703,63.0,Online,1,126.0,3,1,02-04-2022,0,1,Not Canceled,
INNHG_119704,76.0,Online,1,,2,2,02-04-2022,0,1,Not Canceled,
INNHG_119705,50.0,Online,0,,1,0,02-04-2022,0,1,Not Canceled,
INNHG_119706,,Online,1,129.0,2,0,02-04-2022,0,1,Not Canceled,
INNHG_119707,97.0,Online,1,,2,0,02-04-2022,1,1,Not Canceled,
INNHG_119708,,Online,1,87.3,2,1,02-04-2022,0,1,Not Canceled,
INNHG_119709,63.0,Online,0,107.1,2,1,02-04-2022,0,1,Not Canceled,
INNHG_119710,72.0,Online,1,96.3,2,1,02-04-2022,0,1,Not Canceled,
INNHG_119711,67.0,Online,1,71.74,2,2,02-04-2022,0,2,Not Canceled,
INNHG_119712,,Online,1,75.6,1,0,02-04-2022,0,1,Not Canceled,
INNHG_119713,,Online,1,87.3,2,2,02-04-2022,0,1,Not Canceled,
INNHG_119714,79.0,Online,0,76.5,2,1,02-04-2022,0,1,Canceled,Yes
INNHG_119715,50.0,Online,0,80.1,2,0,02-04-2022,0,1,Canceled,No
INNHG_119716,53.0,Online,0,123.3,2,0,02-04-2022,0,1,Canceled,No
INNHG_119717,,Online,1,,2,0,02-04-2022,0,1,Canceled,No
INNHG_119718,86.0,Online,1,76.5,2,2,02-04-2022,0,1,Canceled,No
INNHG_119719,69.0,Online,0,85.85,2,2,02-04-2022,0,2,Canceled,No
INNHG_119720,,Online,1,125.63,3,2,02-04-2022,0,3,Canceled,No
INNHG_119721,70.0,Online,0,87.3,2,2,02-04-2022,0,1,Canceled,Yes
INNHG_119722,79.0,Online,0,,2,1,02-04-2022,0,1,Canceled,No
INNHG_119723,20.0,Online,0,221.0,2,0,02-04-2022,0,1,Canceled,No
INNHG_119724,66.0,Online,0,88.2,1,1,02-04-2022,0,1,Canceled,No
INNHG_119725,66.0,Online,0,88.2,1,1,02-04-2022,0,1,Canceled,No
INNHG_119726,66.0,Online,0,,1,2,02-04-2022,0,1,Canceled,No
INNHG_119727,17.0,Online,0,102.33,1,2,02-04-2022,0,1,Canceled,No
INNHG_119728,30.0,Online,0,,2,2,02-04-2022,0,2,Canceled,Yes
INNHG_119729,31.0,Online,0,117.9,2,0,02-04-2022,0,1,Canceled,Yes
INNHG_119730,44.0,Online,0,107.1,2,1,02-04-2022,0,1,Canceled,No
INNHG_119731,66.0,Online,0,89.1,1,2,02-04-2022,0,1,Canceled,No
INNHG_119732,,Online,0,120.0,2,2,02-04-2022,0,2,Canceled,No
INNHG_119733,104.0,Online,2,82.45,2,2,02-04-2022,0,4,Canceled,No
INNHG_119734,43.0,Online,0,,1,1,02-04-2022,0,1,Canceled,No
INNHG_119735,88.0,Online,0,87.3,2,2,02-04-2022,0,1,Canceled,No
INNHG_119736,53.0,Online,0,123.3,2,0,02-04-2022,0,1,Canceled,Yes
INNHG_119737,53.0,Online,0,90.9,2,0,02-04-2022,0,1,Canceled,No
INNHG_119738,91.0,Online,1,,2,2,02-04-2022,0,4,Canceled,No
INNHG_119739,4.0,Online,1,77.77,2,2,03-04-2022,0,0,Not Canceled,
INNHG_119740,73.0,Online,1,94.0,2,2,03-04-2022,0,1,Not Canceled,
INNHG_119741,6.0,Offline,0,85.0,2,2,03-04-2022,0,2,Not Canceled,
INNHG_119742,72.0,Online,2,87.3,2,2,03-04-2022,0,1,Not Canceled,
INNHG_119743,91.0,Online,1,83.87,2,2,03-04-2022,0,4,Not Canceled,
INNHG_119744,49.0,Online,0,102.3,2,2,03-04-2022,0,1,Not Canceled,
INNHG_119745,2.0,Online,1,101.0,2,2,03-04-2022,0,0,Not Canceled,
INNHG_119746,82.0,Online,0,,2,2,03-04-2022,0,3,Not Canceled,
INNHG_119747,46.0,Online,0,107.1,2,2,03-04-2022,0,1,Not Canceled,
INNHG_119748,71.0,Online,1,87.13,2,2,03-04-2022,0,2,Not Canceled,
INNHG_119749,6.0,Offline,1,,1,2,03-04-2022,0,1,Not Canceled,
INNHG_119750,36.0,Online,0,150.3,3,1,03-04-2022,0,0,Not Canceled,
INNHG_119751,55.0,Offline,1,75.0,2,2,03-04-2022,0,1,Not Canceled,
